vehID,routeKey,class,depart,arrival,travel_time,distance_m,on_express_s,admitted,denied
veh1384,654297629#6->564273553#0,veh_passenger,929.00,943.00,14.00,22.74,0.00,False,False
veh1384.1,654297629#6->564273553#0,veh_passenger,939.00,946.00,7.00,22.74,0.00,False,False
bus160,40140017#1->10629474#1,bus_bus,961.00,997.00,36.00,252.35,0.00,False,False
bus160.1,40140017#1->10629474#1,bus_bus,967.00,1003.00,36.00,252.35,0.00,False,False
veh1493,1196008692#1->178583167#0,veh_passenger,1002.00,1019.00,17.00,189.73,0.00,False,False
veh1411,11635067->335802672,veh_passenger,947.00,1029.00,82.00,1704.60,34.00,True,False
veh1374,39838691#0->509524230,veh_passenger,922.00,1031.00,109.00,628.06,0.00,False,False
veh1374.1,39838691#0->509524230,veh_passenger,925.00,1031.00,106.00,628.06,0.00,False,False
veh1500,40140141#2->-257421487#0,veh_passenger,1006.00,1062.00,56.00,609.40,0.00,False,False
veh1500.1,40140141#2->-257421487#0,veh_passenger,1009.00,1081.00,72.00,609.40,0.00,False,False
veh1563,-50323229#2->1273251150#1,veh_passenger,1049.00,1105.00,56.00,346.03,0.00,False,False
veh1525,475044040#4->-238219449,veh_passenger,1023.00,1114.00,91.00,484.27,0.00,False,False
veh1587,240666069#0->428730800,veh_passenger,1065.00,1121.00,56.00,565.24,0.00,False,False
veh1367,1337646271#0->515130026#0,veh_passenger,917.00,1125.00,208.00,1295.92,0.00,False,False
bus164,142741729#1->40139504#1,bus_bus,985.00,1140.00,155.00,568.58,0.00,False,False
bus164.1,142741729#1->40139504#1,bus_bus,991.00,1142.00,151.00,568.58,0.00,False,False
bus187,428730793#0->460316444,bus_bus,1123.00,1144.00,21.00,181.64,0.00,False,False
veh1693,-40109290#3->-50323229#13,veh_passenger,1136.00,1153.00,17.00,53.08,0.00,False,False
veh1566,40140141#0->-240666072#1,veh_passenger,1051.00,1188.00,137.00,654.14,0.00,False,False
veh1566.1,40140141#0->-240666072#1,veh_passenger,1054.00,1189.00,135.00,654.14,0.00,False,False
veh1545,509524228->178702248,veh_passenger,1037.00,1224.00,187.00,1877.49,26.00,True,False
veh1811,-1254633077#1->-50323229#14,veh_passenger,1215.00,1230.00,15.00,86.80,0.00,False,False
veh1610.1,1064476620#3->-654297637#1,veh_passenger,1083.00,1231.00,148.00,546.13,0.00,False,False
veh1420,-1068144845#4->47267010,veh_passenger,953.00,1233.00,280.00,2190.69,35.00,False,False
veh1811.1,-1254633077#1->-50323229#14,veh_passenger,1218.00,1233.00,15.00,86.80,0.00,False,False
veh1420.1,-1068144845#4->47267010,veh_passenger,956.00,1238.00,282.00,2190.69,37.00,False,False
veh1649,39763700#0->39838657#2,veh_passenger,1106.00,1245.00,139.00,790.81,0.00,False,False
truck95,1214520074#5->-12247568#1,truck_truck,1141.00,1284.00,143.00,1159.71,0.00,False,False
truck95.1,1214520074#5->-12247568#1,truck_truck,1146.00,1288.00,142.00,1159.71,0.00,False,False
veh1830,-169562956->-1260485931#0,veh_passenger,1228.00,1289.00,61.00,726.42,0.00,False,False
veh1878,1235754993#1->1201484855,veh_passenger,1260.00,1295.00,35.00,430.39,0.00,False,False
veh1527,654297632#2->-40109239,veh_passenger,1025.00,1309.00,284.00,950.94,6.00,True,False
veh1776,-33683346#0->1326193809,veh_passenger,1191.00,1318.00,127.00,470.56,0.00,False,False
veh1776.1,-33683346#0->1326193809,veh_passenger,1194.00,1320.00,126.00,470.56,0.00,False,False
veh1610,1064476620#3->-654297637#1,veh_passenger,1080.00,1323.00,243.00,546.13,0.00,False,False
veh1510,-1332638368#2->1421367508,veh_passenger,1013.00,1341.00,328.00,862.54,0.00,False,False
veh1820,47224972#1->1118804256#0,veh_passenger,1221.00,1346.00,125.00,1669.72,42.00,True,False
veh2034,465144361->1235754993#1,veh_passenger,1364.00,1379.00,15.00,209.69,0.00,False,False
truck84.1,1214520075->1074771170,truck_truck,1191.00,1383.00,192.00,983.71,0.00,False,False
veh2075,-39838691#10->-39838691#8,veh_passenger,1392.00,1402.00,10.00,71.68,0.00,False,False
veh1538.1,47087992#0->240666069#2,veh_passenger,1035.00,1405.00,370.00,2242.99,11.00,True,False
veh2075.1,-39838691#10->-39838691#8,veh_passenger,1395.00,1405.00,10.00,71.68,0.00,False,False
veh1510.1,-1332638368#2->1421367508,veh_passenger,1016.00,1425.00,409.00,862.54,0.00,False,False
veh1517,-1125986386->511187808#3,veh_passenger,1018.00,1430.00,412.00,695.04,0.00,False,False
veh2117,513082635#0->515123442#4,veh_passenger,1420.00,1462.00,42.00,710.95,14.00,False,False
veh1656,515124966->-450616334#0,veh_passenger,1208.00,1469.00,261.00,1136.71,0.00,False,False
veh1538,47087992#0->240666069#2,veh_passenger,1032.00,1476.00,444.00,2242.99,13.00,True,False
veh2202,15419971#0->15419971#1,veh_passenger,1477.00,1487.00,10.00,94.37,0.00,False,False
veh1773,-224146621->-47267007#2,veh_passenger,1189.00,1489.00,300.00,2084.20,9.00,True,False
veh2202.1,15419971#0->15419971#1,veh_passenger,1480.00,1490.00,10.00,94.37,0.00,False,False
veh1996,515138054->178702239#0,veh_passenger,1339.00,1492.00,153.00,2368.66,25.00,False,False
veh1424.1,1068144845#4->83563455,veh_passenger,963.00,1498.00,535.00,2781.37,34.00,False,False
veh1377,1211151635#0->1214520074#2,veh_passenger,929.00,1507.00,578.00,1272.53,0.00,False,False
veh2101,-40139504#1->1064476618#0,veh_passenger,1409.00,1559.00,150.00,568.87,0.00,False,False
truck84,1214520075->1074771170,truck_truck,1187.00,1564.00,377.00,983.71,0.00,False,False
veh1879,-39921672->72157794,veh_passenger,1260.00,1611.00,351.00,521.96,0.00,False,False
veh1927,1068144848#1->1100626097,veh_passenger,1293.00,1628.00,335.00,1320.35,7.00,False,False
veh1927.1,1068144848#1->1100626097,veh_passenger,1296.00,1628.00,332.00,1320.35,7.00,False,False
veh1423,-687878722#0->488788636#0,veh_passenger,955.00,1629.00,674.00,954.49,0.00,False,False
veh1383,24577455#0->465144361,veh_passenger,928.00,1630.00,702.00,288.87,0.00,False,False
veh2363,-238219441#2->-40140017#1,veh_passenger,1585.00,1643.00,58.00,325.19,0.00,False,False
veh1740.1,-1125986406#0->967985513#2,veh_passenger,1170.00,1645.00,475.00,1175.09,0.00,False,False
veh1740,-1125986406#0->967985513#2,veh_passenger,1167.00,1646.00,479.00,1175.09,0.00,False,False
veh1913,47053612->-1322916760#1,veh_passenger,1283.00,1654.00,371.00,2431.23,67.00,False,False
veh1752,-488788630#1->-428730813#3,veh_passenger,1175.00,1659.00,484.00,459.46,0.00,False,False
veh1573,40140141#6->-169562956,veh_passenger,1057.00,1662.00,605.00,687.13,0.00,False,False
veh2379,511404877->-1067928305#1,veh_passenger,1595.00,1689.00,94.00,1104.60,0.00,False,False
veh2397,-451728952#1->-1068144848#1,veh_passenger,1607.00,1711.00,104.00,569.92,5.00,True,False
veh2397.1,-451728952#1->-1068144848#1,veh_passenger,1610.00,1713.00,103.00,569.92,5.00,True,False
veh2251,499566573->654297633,veh_passenger,1510.00,1742.00,232.00,377.95,0.00,False,False
veh1913.1,47053612->-1322916760#1,veh_passenger,1286.00,1747.00,461.00,2431.23,66.00,True,False
veh2338,1337646270->12247568#1,veh_passenger,1568.00,1748.00,180.00,1047.27,0.00,False,False
veh2338.1,1337646270->12247568#1,veh_passenger,1569.00,1752.00,183.00,1047.27,0.00,False,False
veh2493,-451728952#3->488786523,veh_passenger,1672.00,1757.00,85.00,627.21,0.00,False,True
veh1336.1,654297632#2->-401226926#1,veh_passenger,900.00,1763.00,863.00,758.24,0.00,False,False
veh2126.1,479863106#0->511404874#1,veh_passenger,1429.00,1772.00,343.00,321.78,0.00,False,False
veh2493.1,-451728952#3->488786523,veh_passenger,1675.00,1803.00,128.00,627.21,0.00,False,True
veh1879.1,-39921672->72157794,veh_passenger,1263.00,1807.00,544.00,521.96,0.00,False,False
veh2633.1,12262310#0-AddedOffRampEdge->178702239#0-AddedOnRampEdge,veh_passenger,1769.00,1826.00,57.00,1175.27,52.00,False,False
veh2126,479863106#0->511404874#1,veh_passenger,1426.00,1827.00,401.00,321.78,0.00,False,False
