vehID,routeKey,class,depart,arrival,travel_time,distance_m,on_express_s,admitted,denied
veh1384,654297629#6->564273553#0,veh_passenger,942.00,948.00,6.00,22.74,0.00,False,False
bus160,40140017#1->10629474#1,bus_bus,961.00,998.00,37.00,252.35,0.00,False,False
veh1493,1196008692#1->178583167#0,veh_passenger,1002.00,1020.00,18.00,189.73,0.00,False,False
veh1411,11635067->335802672,veh_passenger,947.00,1023.00,76.00,1704.60,31.00,False,False
veh1346,39920550#6->33683346#0,veh_passenger,903.00,1024.00,121.00,1043.86,0.00,False,False
truck76,-488788633#2->-39838691#3,truck_truck,913.00,1063.00,150.00,1234.36,0.00,False,False
veh1500,40140141#2->-257421487#0,veh_passenger,1006.00,1068.00,62.00,609.40,0.00,False,False
veh1358,39920593#5->-1323097580#1,veh_passenger,911.00,1100.00,189.00,579.34,0.00,False,False
bus165,40297715#3->39920550#4,bus_bus,991.00,1108.00,117.00,290.50,0.00,False,False
veh1563,-50323229#2->1273251150#1,veh_passenger,1049.00,1109.00,60.00,346.03,0.00,False,False
veh1525,475044040#4->-238219449,veh_passenger,1023.00,1112.00,89.00,484.27,0.00,False,False
veh1417,-401226926#0->238219446#1,veh_passenger,951.00,1115.00,164.00,962.11,0.00,False,True
veh1573,40140141#6->-169562956,veh_passenger,1055.00,1116.00,61.00,687.13,0.00,False,False
veh1587,240666069#0->428730800,veh_passenger,1065.00,1124.00,59.00,565.24,0.00,False,False
veh1367,1337646271#0->515130026#0,veh_passenger,917.00,1126.00,209.00,1295.03,0.00,False,False
bus164,142741729#1->40139504#1,bus_bus,985.00,1141.00,156.00,568.58,0.00,False,False
bus187,428730793#0->460316444,bus_bus,1123.00,1144.00,21.00,181.64,0.00,False,False
veh1693,-40109290#3->-50323229#13,veh_passenger,1136.00,1149.00,13.00,53.08,0.00,False,False
veh1510,-1332638368#2->1421367508,veh_passenger,1013.00,1153.00,140.00,862.54,0.00,False,False
veh1366,515126385#1->40140141#7,veh_passenger,917.00,1162.00,245.00,2045.66,27.00,True,False
veh1502,-47224972#0->-47224972#0,veh_passenger,1164.00,1165.00,1.00,5.85,0.00,False,False
bus180,488788630#2->437445539#0,bus_bus,1114.00,1170.00,56.00,514.44,0.00,False,False
veh1383,24577455#0->465144361,veh_passenger,928.00,1176.00,248.00,288.87,0.00,False,False
veh1566,40140141#0->-240666072#1,veh_passenger,1051.00,1185.00,134.00,654.14,0.00,False,False
veh1756,1323097580#0->1323097580#0,veh_passenger,1179.00,1186.00,7.00,49.61,0.00,False,False
bus152,-1068144848#1->-428730807,bus_bus,913.00,1187.00,274.00,1143.03,35.00,False,False
veh1664,8887999#1->47225638#0,veh_passenger,1116.00,1187.00,71.00,957.11,0.00,False,False
bus175,1214520075->178702251,bus_bus,1065.00,1203.00,138.00,2262.59,60.00,True,False
truck84,1214520075->1074771170,truck_truck,1061.00,1204.00,143.00,983.71,0.00,False,False
veh1538,47087992#0->240666069#2,veh_passenger,1032.00,1215.00,183.00,2242.99,9.00,True,False
veh1527,654297632#2->-40109239,veh_passenger,1025.00,1219.00,194.00,950.94,6.00,True,False
veh1438,1226645411->1211151635#1,veh_passenger,965.00,1223.00,258.00,2633.21,0.00,False,False
veh1420,-1068144845#4->47267010,veh_passenger,953.00,1224.00,271.00,2190.69,35.00,False,False
veh1471,11635095->-1067928307#2,veh_passenger,987.00,1230.00,243.00,2246.44,0.00,False,False
veh1596,40139504#1->654297630,veh_passenger,1071.00,1236.00,165.00,710.52,0.00,False,False
veh1649,39763700#0->39838657#2,veh_passenger,1106.00,1254.00,148.00,790.81,0.00,False,False
veh1424,1068144845#4->83563455,veh_passenger,956.00,1264.00,308.00,2781.37,37.00,False,False
truck95,1214520074#5->-12247568#1,truck_truck,1141.00,1281.00,140.00,1159.71,0.00,False,False
veh1452,1298335703->511405572,veh_passenger,974.00,1284.00,310.00,917.29,0.00,False,False
veh1656,515124966->-450616334#0,veh_passenger,1116.00,1287.00,171.00,1136.71,0.00,False,False
veh1740,-1125986406#0->967985513#2,veh_passenger,1167.00,1296.00,129.00,1175.09,0.00,False,False
veh1830,-169562956->-1260485931#0,veh_passenger,1228.00,1299.00,71.00,726.42,0.00,False,False
veh1610,1064476620#3->-654297637#1,veh_passenger,1080.00,1320.00,240.00,546.13,0.00,False,False
veh1505,1335304375->-474143552#6,veh_passenger,1026.00,1326.00,300.00,493.31,258.00,False,False
veh1377,1211151635#0->1214520074#2,veh_passenger,924.00,1329.00,405.00,1239.98,0.00,False,False
veh1398,511404874#1->-39838691#7,veh_passenger,938.00,1337.00,399.00,1989.65,0.00,False,False
veh1820,47224972#1->1118804256#0,veh_passenger,1221.00,1347.00,126.00,1669.72,38.00,False,False
veh1903,1067928305#0->1015424648,veh_passenger,1277.00,1359.00,82.00,945.68,0.00,False,False
veh1907,40297715#2->39920593#5,veh_passenger,1279.00,1366.00,87.00,180.06,0.00,False,False
veh1557,1335304376#1->39920550#2,veh_passenger,1045.00,1376.00,331.00,852.32,199.00,False,False
veh1558,178699058->-1015424648,veh_passenger,1045.00,1376.00,331.00,2377.45,37.00,False,False
veh2034,465144361->1235754993#1,veh_passenger,1364.00,1379.00,15.00,209.69,0.00,False,False
veh1645,15420537#1->9833223,veh_passenger,1104.00,1386.00,282.00,2275.88,17.00,True,False
veh2075,-39838691#10->-39838691#8,veh_passenger,1392.00,1402.00,10.00,71.68,0.00,False,False
veh1864,40035325#2->-40140017#1,veh_passenger,1250.00,1432.00,182.00,628.88,0.00,False,True
veh1423,-687878722#0->488788636#0,veh_passenger,955.00,1448.00,493.00,954.49,0.00,False,False
veh1875,-39838691#2->240666069#1,veh_passenger,1258.00,1459.00,201.00,1495.93,0.00,False,False
veh1913,47053612->-1322916760#1,veh_passenger,1283.00,1459.00,176.00,2431.23,53.00,True,False
veh1721,178699049->178583153-AddedOnRampEdge,veh_passenger,1155.00,1461.00,306.00,4114.60,97.00,True,False
veh2117,513082635#0->515123442#4,veh_passenger,1420.00,1463.00,43.00,710.95,15.00,False,False
veh2121,39366819#0->39838691#5,veh_passenger,1423.00,1468.00,45.00,326.94,0.00,False,False
veh1459,1222703383->238219441#0,veh_passenger,979.00,1483.00,504.00,869.29,213.00,False,False
veh2202,15419971#0->15419971#1,veh_passenger,1477.00,1488.00,11.00,94.37,0.00,False,False
veh1847,515136603->1337115429,veh_passenger,1239.00,1491.00,252.00,2524.80,0.00,False,False
veh1948,-1204070283#0->178441748#1,veh_passenger,1310.00,1495.00,185.00,1167.33,0.00,False,False
veh2114,39838657#1->-564273553#3,veh_passenger,1418.00,1496.00,78.00,413.26,0.00,False,False
veh1773,-224146621->-47267007#2,veh_passenger,1189.00,1498.00,309.00,2221.05,11.00,True,False
veh1996,515138054->178702239#0,veh_passenger,1339.00,1506.00,167.00,2368.66,27.00,True,False
veh1599,1100626087->39921025#6,veh_passenger,1073.00,1511.00,438.00,1147.35,0.00,False,False
veh1522,-428730813#1->1214520075,veh_passenger,1021.00,1516.00,495.00,1735.43,0.00,False,False
veh1776,-33683346#0->1326193809,veh_passenger,1191.00,1520.00,329.00,470.56,0.00,False,False
veh2107,1196008692#1->900399275,veh_passenger,1413.00,1520.00,107.00,2158.83,79.00,True,False
veh1927,1068144848#1->1100626097,veh_passenger,1293.00,1538.00,245.00,1320.35,8.00,False,False
veh1581,39920550#13->687878725,veh_passenger,1061.00,1548.00,487.00,2334.50,41.00,True,False
veh2079,-654297633->-1260485930#1,veh_passenger,1394.00,1551.00,157.00,895.16,0.00,False,False
veh2101,-40139504#1->1064476618#0,veh_passenger,1409.00,1555.00,146.00,568.87,0.00,False,False
veh1547,39920011#1->-40036009#2,veh_passenger,1038.00,1571.00,533.00,1323.53,0.00,False,False
veh2062,39920505#6->33683346#3,veh_passenger,1383.00,1579.00,196.00,828.94,0.00,False,False
veh2093,-238219441#2->1260485931#1,veh_passenger,1404.00,1591.00,187.00,795.79,0.00,False,False
veh2098,-39920593#2->40138239#4,veh_passenger,1407.00,1599.00,192.00,583.80,0.00,False,False
veh2251,499566573->654297633,veh_passenger,1510.00,1603.00,93.00,377.95,0.00,False,False
veh2092,-1067928307#0->40115810#0,veh_passenger,1403.00,1612.00,209.00,1462.53,0.00,False,False
veh1519,1125986374->1254816452,veh_passenger,1019.00,1638.00,619.00,508.07,0.00,False,False
veh1478,499566574#2->1067953239#0,veh_passenger,992.00,1639.00,647.00,605.28,0.00,False,False
veh2363,-238219441#2->-40140017#1,veh_passenger,1585.00,1643.00,58.00,325.19,0.00,False,False
bus252,40140141#3->822782498,bus_bus,1513.00,1647.00,134.00,790.34,0.00,False,False
veh2159,1214520074#0->1068144845#2,veh_passenger,1455.00,1652.00,197.00,1884.14,37.00,True,False
bus263,1068144846#2->513082638,bus_bus,1579.00,1653.00,74.00,566.20,0.00,False,False
bus186,1298335702->-515040940#0,bus_bus,1145.00,1659.00,514.00,1156.53,0.00,False,False
veh2461,1273251150#1->-40138633#2,veh_passenger,1650.00,1680.00,30.00,211.75,0.00,False,False
veh2379,511404877->-1067928305#1,veh_passenger,1595.00,1686.00,91.00,1104.60,0.00,False,False
veh2397,-451728952#1->-1068144848#1,veh_passenger,1607.00,1711.00,104.00,569.92,4.00,True,False
veh1582,-39838691#8->1337115429,veh_passenger,1061.00,1733.00,672.00,789.42,0.00,False,False
veh2493,-451728952#3->488786523,veh_passenger,1673.00,1741.00,68.00,627.21,0.00,False,True
veh2310,515136608->1068144845#2,veh_passenger,1549.00,1744.00,195.00,1396.38,38.00,True,False
veh2170,515130027->482569917#1,veh_passenger,1455.00,1746.00,291.00,1568.23,0.00,False,False
veh1926,15419875#0->39920222,veh_passenger,1292.00,1749.00,457.00,964.62,58.00,False,False
veh2338,1337646270->12247568#1,veh_passenger,1571.00,1757.00,186.00,1047.27,0.00,False,False
truck75,-653860562->39921025#2,truck_truck,901.00,1767.00,866.00,1130.95,0.00,False,False
veh1407,-654297637#0->1273405490,veh_passenger,944.00,1781.00,837.00,828.43,0.00,False,False
bus184,509524271->-1255099069,bus_bus,1105.00,1789.00,684.00,926.96,0.00,False,False
veh1574,381945551->-428730813#3,veh_passenger,1056.00,1791.00,735.00,631.55,0.00,False,False
veh2529,1298335703->47087993#5,veh_passenger,1696.00,1792.00,96.00,1158.76,2.00,False,False
veh2234,513272950#1->1118804256#0,veh_passenger,1498.00,1796.00,298.00,1623.01,0.00,False,False
veh1545,509524228->178702248,veh_passenger,1037.00,1802.00,765.00,1877.49,603.00,False,False
veh922,1335304385->39920550#4,veh_passenger,1259.00,1807.00,548.00,310.54,0.00,False,False
bus196,515123438->428730793#1,bus_bus,1177.00,1835.00,658.00,1756.48,0.00,False,False
veh2617,13909444#5->-451728952#1,veh_passenger,1755.00,1842.00,87.00,750.59,0.00,False,True
veh1687,178699054->178702239#0,veh_passenger,1144.00,1860.00,716.00,3102.33,60.00,True,False
veh1879,-39921672->72157794,veh_passenger,1260.00,1876.00,616.00,521.96,0.00,False,False
veh1517,-1125986386->511187808#3,veh_passenger,1018.00,1877.00,859.00,695.04,0.00,False,False
veh2153,1214520078->-1125986378#1,veh_passenger,1444.00,1894.00,450.00,739.82,0.00,False,False
veh2472,-33683458#1->-39920593#1,veh_passenger,1658.00,1899.00,241.00,389.32,0.00,False,False
veh1974,-240666072#1->39838984#1,veh_passenger,1324.00,1912.00,588.00,1259.63,0.00,False,True
veh1508,515130026#1->509524271,veh_passenger,1012.00,1916.00,904.00,775.83,0.00,False,False
veh2109,-437445540->1337646271#0,veh_passenger,1415.00,1923.00,508.00,1768.50,0.00,False,False
veh1940,-8887999#0->1234244925#0,veh_passenger,1301.00,1939.00,638.00,180.46,0.00,False,False
veh2892,40036009#2->40036009#2,veh_passenger,1939.00,1942.00,3.00,13.29,0.00,False,False
bus212,15419906#0->24577455#1,bus_bus,1273.00,1943.00,670.00,1031.92,0.00,False,False
veh1372,488788630#1->-39838630#3,veh_passenger,921.00,1952.00,1031.00,1847.27,0.00,False,False
bus153,1067928306#2->511187818,bus_bus,919.00,1959.00,1040.00,1045.67,0.00,False,False
veh1464,39838751#1->-10628430,veh_passenger,982.00,1984.00,1002.00,364.15,0.00,False,False
veh2090,654530820#0->564273553#2,veh_passenger,1402.00,1994.00,592.00,1839.19,0.00,False,False
truck142,1068144847->515126385#4,truck_truck,1705.00,1996.00,291.00,849.30,0.00,False,False
veh2237,232920701->1211151638,veh_passenger,1500.00,2018.00,518.00,2519.72,38.00,True,False
veh2847,521701858->39838882,veh_passenger,1909.00,2019.00,110.00,652.33,0.00,False,False
veh2670,178699049->451728952#4,veh_passenger,1790.00,2026.00,236.00,3132.42,60.00,True,False
veh2700,68574202->-413789558#0,veh_passenger,1810.00,2035.00,225.00,1815.52,0.00,False,False
veh2517,1273405490->-40138633#3,veh_passenger,1688.00,2037.00,349.00,519.32,0.00,False,False
