vehID,routeKey,class,depart,arrival,travel_time,distance_m,on_express_s,admitted,denied
veh1384,654297629#6->564273553#0,veh_passenger,929.00,944.00,15.00,22.74,0.00,False,False
veh1383,24577455#0->465144361,veh_passenger,928.00,994.00,66.00,288.87,0.00,False,False
bus160,40140017#1->10629474#1,bus_bus,961.00,997.00,36.00,252.35,0.00,False,False
veh1502,-47224972#0->-47224972#0,veh_passenger,1008.00,1009.00,1.00,5.85,0.00,False,False
veh1493,1196008692#1->178583167#0,veh_passenger,1002.00,1019.00,17.00,189.73,0.00,False,False
veh1411,11635067->335802672,veh_passenger,947.00,1020.00,73.00,1704.60,30.00,True,False
truck76,-488788633#2->-39838691#3,truck_truck,913.00,1062.00,149.00,1234.36,0.00,False,False
veh1500,40140141#2->-257421487#0,veh_passenger,1006.00,1067.00,61.00,609.40,0.00,False,False
veh1347,-47224972#1->-1068144849#2,veh_passenger,904.00,1098.00,194.00,1728.44,75.00,True,False
veh1358,39920593#5->-1323097580#1,veh_passenger,911.00,1103.00,192.00,579.34,0.00,False,False
veh1563,-50323229#2->1273251150#1,veh_passenger,1049.00,1105.00,56.00,346.03,0.00,False,False
bus165,40297715#3->39920550#4,bus_bus,991.00,1107.00,116.00,290.50,0.00,False,False
veh1417,-401226926#0->238219446#1,veh_passenger,951.00,1112.00,161.00,962.11,0.00,False,True
veh1587,240666069#0->428730800,veh_passenger,1065.00,1120.00,55.00,565.24,0.00,False,False
veh957,511404874#0->515123439,veh_passenger,924.00,1123.00,199.00,859.10,0.00,False,False
veh1367,1337646271#0->515130026#0,veh_passenger,917.00,1124.00,207.00,1295.03,0.00,False,False
veh1573,40140141#6->-169562956,veh_passenger,1055.00,1130.00,75.00,687.13,0.00,False,False
bus164,142741729#1->40139504#1,bus_bus,985.00,1141.00,156.00,568.58,0.00,False,False
bus187,428730793#0->460316444,bus_bus,1123.00,1144.00,21.00,181.64,0.00,False,False
veh1693,-40109290#3->-50323229#13,veh_passenger,1136.00,1149.00,13.00,53.08,0.00,False,False
veh1366,515126385#1->40140141#7,veh_passenger,917.00,1170.00,253.00,2045.66,26.00,True,False
veh1464,39838751#1->-10628430,veh_passenger,982.00,1174.00,192.00,364.15,0.00,False,False
veh1649,39763700#0->39838657#2,veh_passenger,1106.00,1174.00,68.00,790.81,0.00,False,False
veh1756,1323097580#0->1323097580#0,veh_passenger,1179.00,1186.00,7.00,49.61,0.00,False,False
veh1346,39920550#6->33683346#0,veh_passenger,903.00,1187.00,284.00,1043.86,0.00,False,False
bus152,-1068144848#1->-428730807,bus_bus,913.00,1187.00,274.00,1143.03,37.00,False,False
veh1566,40140141#0->-240666072#1,veh_passenger,1051.00,1187.00,136.00,654.14,0.00,False,False
veh1542,-1335304373#2->39920593#5,veh_passenger,1035.00,1188.00,153.00,626.50,32.00,False,False
veh1452,1298335703->511405572,veh_passenger,974.00,1204.00,230.00,917.29,0.00,False,False
veh1664,8887999#1->47225638#0,veh_passenger,1116.00,1206.00,90.00,957.11,0.00,False,False
veh1420,-1068144845#4->47267010,veh_passenger,953.00,1221.00,268.00,2190.69,36.00,False,False
veh1438,1226645411->1211151635#1,veh_passenger,965.00,1222.00,257.00,2633.21,0.00,False,False
veh1538,47087992#0->240666069#2,veh_passenger,1032.00,1225.00,193.00,2242.99,11.00,True,False
veh1596,40139504#1->654297630,veh_passenger,1071.00,1237.00,166.00,710.52,0.00,False,False
veh1510,-1332638368#2->1421367508,veh_passenger,1013.00,1242.00,229.00,862.54,0.00,False,False
truck95,1214520074#5->-12247568#1,truck_truck,1141.00,1281.00,140.00,1159.71,0.00,False,False
bus175,1214520075->178702251,bus_bus,1129.00,1287.00,158.00,2262.59,61.00,True,False
veh1830,-169562956->-1260485931#0,veh_passenger,1228.00,1289.00,61.00,726.42,0.00,False,False
truck84,1214520075->1074771170,truck_truck,1125.00,1294.00,169.00,983.71,0.00,False,False
veh1740,-1125986406#0->967985513#2,veh_passenger,1167.00,1305.00,138.00,1175.09,0.00,False,False
veh1527,654297632#2->-40109239,veh_passenger,1025.00,1309.00,284.00,950.94,37.00,True,False
veh1377,1211151635#0->1214520074#2,veh_passenger,924.00,1319.00,395.00,1239.98,0.00,False,False
veh1610,1064476620#3->-654297637#1,veh_passenger,1080.00,1323.00,243.00,546.13,0.00,False,False
veh1879,-39921672->72157794,veh_passenger,1260.00,1344.00,84.00,521.96,0.00,False,False
veh1820,47224972#1->1118804256#0,veh_passenger,1221.00,1348.00,127.00,1669.72,34.00,False,False
veh1903,1067928305#0->1015424648,veh_passenger,1279.00,1363.00,84.00,945.68,0.00,False,False
veh1907,40297715#2->39920593#5,veh_passenger,1279.00,1366.00,87.00,180.06,0.00,False,False
veh1558,178699058->-1015424648,veh_passenger,1045.00,1381.00,336.00,2377.45,41.00,False,False
veh1547,39920011#1->-40036009#2,veh_passenger,1038.00,1387.00,349.00,1323.53,0.00,False,False
veh1656,515124966->-450616334#0,veh_passenger,1120.00,1387.00,267.00,1136.71,0.00,False,False
veh1645,15420537#1->9833223,veh_passenger,1104.00,1388.00,284.00,2275.88,16.00,True,False
veh2075,-39838691#10->-39838691#8,veh_passenger,1392.00,1403.00,11.00,71.68,0.00,False,False
veh1943,40035325#0->1064476618#1,veh_passenger,1303.00,1413.00,110.00,1203.10,8.00,True,False
veh1864,40035325#2->-40140017#1,veh_passenger,1250.00,1426.00,176.00,628.88,0.00,False,True
veh1721,178699049->178583153-AddedOnRampEdge,veh_passenger,1155.00,1458.00,303.00,4114.60,93.00,True,False
