vehID,routeKey,class,depart,arrival,travel_time,distance_m,on_express_s,admitted,denied
veh1384,654297629#6->564273553#0,veh_passenger,947.00,953.00,6.00,22.74,0.00,False,False
bus160,40140017#1->10629474#1,bus_bus,961.00,997.00,36.00,252.35,0.00,False,False
veh1502,-47224972#0->-47224972#0,veh_passenger,1008.00,1009.00,1.00,5.85,0.00,False,False
veh1346,39920550#6->33683346#0,veh_passenger,903.00,1022.00,119.00,1043.86,0.00,False,False
veh1411,11635067->335802672,veh_passenger,947.00,1033.00,86.00,1704.60,34.00,True,False
veh1374,39838691#0->509524230,veh_passenger,922.00,1034.00,112.00,628.06,0.00,False,False
veh1399,499566577#1->10250021#3,veh_passenger,939.00,1060.00,121.00,615.17,0.00,False,False
truck76,-488788633#2->-39838691#3,truck_truck,913.00,1063.00,150.00,1234.36,0.00,False,False
veh1500,40140141#2->-257421487#0,veh_passenger,1006.00,1075.00,69.00,609.40,0.00,False,False
veh1436,39920550#4->40035606#0,veh_passenger,964.00,1092.00,128.00,691.30,0.00,False,False
veh1344,-40036009#0->1125986375#1,veh_passenger,902.00,1093.00,191.00,1306.31,0.00,False,False
veh1358,39920593#5->-1323097580#1,veh_passenger,911.00,1099.00,188.00,579.34,0.00,False,False
veh1441,40297715#0->-50323229#15,veh_passenger,967.00,1102.00,135.00,963.91,0.00,False,False
veh1478,499566574#2->1067953239#0,veh_passenger,992.00,1102.00,110.00,605.28,0.00,False,False
veh1563,-50323229#2->1273251150#1,veh_passenger,1049.00,1106.00,57.00,346.03,0.00,False,False
veh1574,381945551->-428730813#3,veh_passenger,1056.00,1117.00,61.00,631.55,0.00,False,False
veh1587,240666069#0->428730800,veh_passenger,1065.00,1118.00,53.00,565.24,0.00,False,False
veh1519,1125986374->1254816452,veh_passenger,1019.00,1119.00,100.00,508.07,0.00,False,False
bus164,142741729#1->40139504#1,bus_bus,985.00,1140.00,155.00,568.58,0.00,False,False
bus180,488788630#2->437445539#0,bus_bus,1081.00,1142.00,61.00,514.44,0.00,False,False
bus187,428730793#0->460316444,bus_bus,1123.00,1144.00,21.00,181.64,0.00,False,False
veh1693,-40109290#3->-50323229#13,veh_passenger,1136.00,1149.00,13.00,53.08,0.00,False,False
veh1398,511404874#1->-39838691#7,veh_passenger,938.00,1177.00,239.00,1989.65,0.00,False,False
veh1566,40140141#0->-240666072#1,veh_passenger,1051.00,1181.00,130.00,654.14,0.00,False,False
veh1552,-50323229#2->39920505#13,veh_passenger,1041.00,1182.00,141.00,949.36,0.00,False,False
veh1459,1222703383->238219441#0,veh_passenger,979.00,1185.00,206.00,869.29,59.00,False,False
veh1649,39763700#0->39838657#2,veh_passenger,1106.00,1185.00,79.00,790.81,0.00,False,False
veh1756,1323097580#0->1323097580#0,veh_passenger,1179.00,1186.00,7.00,49.61,0.00,False,False
veh1664,8887999#1->47225638#0,veh_passenger,1116.00,1187.00,71.00,957.11,0.00,False,False
veh1573,40140141#6->-169562956,veh_passenger,1056.00,1197.00,141.00,687.13,0.00,False,False
veh1582,-39838691#8->1337115429,veh_passenger,1061.00,1206.00,145.00,1016.82,0.00,False,False
veh1471,11635095->-1067928307#2,veh_passenger,987.00,1220.00,233.00,2246.44,0.00,False,False
veh1752,-488788630#1->-428730813#3,veh_passenger,1175.00,1224.00,49.00,459.46,0.00,False,False
veh1610,1064476620#3->-654297637#1,veh_passenger,1080.00,1232.00,152.00,546.13,0.00,False,False
veh1776,-33683346#0->1326193809,veh_passenger,1191.00,1251.00,60.00,470.56,0.00,False,False
veh1807,40138633#1->-40109290#1,veh_passenger,1212.00,1280.00,68.00,617.61,0.00,False,False
truck95,1214520074#5->-12247568#1,truck_truck,1141.00,1283.00,142.00,1159.71,0.00,False,False
bus199,33683458#2->-654297636,bus_bus,1195.00,1285.00,90.00,430.81,0.00,False,False
veh1597,39838691#8->-47267007#0,veh_passenger,1071.00,1288.00,217.00,1240.57,0.00,False,False
veh1656,515124966->-450616334#0,veh_passenger,1111.00,1289.00,178.00,1136.71,0.00,False,False
veh1524,479863106#0->39920505#9,veh_passenger,1023.00,1290.00,267.00,1160.69,0.00,False,False
veh1527,654297632#2->-40109239,veh_passenger,1025.00,1290.00,265.00,950.94,7.00,True,False
veh1740,-1125986406#0->967985513#2,veh_passenger,1167.00,1293.00,126.00,1175.09,0.00,False,False
veh1547,39920011#1->-40036009#2,veh_passenger,1038.00,1299.00,261.00,1323.53,0.00,False,False
veh1830,-169562956->-1260485931#0,veh_passenger,1228.00,1301.00,73.00,726.42,0.00,False,False
veh1663,169562956->40138941#1,veh_passenger,1116.00,1331.00,215.00,1350.28,0.00,False,False
veh1806,178583167#1->40138239#1,veh_passenger,1212.00,1334.00,122.00,1206.88,0.00,False,False
veh1879,-39921672->72157794,veh_passenger,1260.00,1344.00,84.00,521.96,0.00,False,False
veh1820,47224972#1->1118804256#0,veh_passenger,1221.00,1346.00,125.00,1669.72,39.00,False,False
veh1356,-50323229#9->10250021#2,veh_passenger,910.00,1360.00,450.00,1441.85,0.00,False,False
veh1907,40297715#2->39920593#5,veh_passenger,1279.00,1367.00,88.00,180.06,0.00,False,False
veh1464,39838751#1->-10628430,veh_passenger,982.00,1378.00,396.00,364.15,0.00,False,False
veh2034,465144361->1235754993#1,veh_passenger,1364.00,1379.00,15.00,209.69,0.00,False,False
veh1903,1067928305#0->1015424648,veh_passenger,1280.00,1386.00,106.00,945.68,0.00,False,False
veh1629,1421367508->11635146#0-AddedOffRampEdge,veh_passenger,1093.00,1396.00,303.00,1850.94,19.00,True,False
veh1794,-40036009#1->39920550#11,veh_passenger,1205.00,1411.00,206.00,977.79,0.00,False,False
veh1510,-1332638368#2->1421367508,veh_passenger,1013.00,1424.00,411.00,862.54,0.00,False,False
veh1640,1337646276->1226645410,veh_passenger,1100.00,1444.00,344.00,754.64,0.00,False,False
veh2026,437445542->1226645409,veh_passenger,1359.00,1449.00,90.00,643.77,0.00,False,False
veh1913,47053612->-1322916760#1,veh_passenger,1283.00,1459.00,176.00,2431.23,54.00,False,False
veh2019,40138633#3->50323229#14,veh_passenger,1354.00,1459.00,105.00,610.52,0.00,False,False
veh1926,15419875#0->39920222,veh_passenger,1292.00,1462.00,170.00,964.62,58.00,False,False
veh2117,513082635#0->515123442#4,veh_passenger,1420.00,1464.00,44.00,710.95,14.00,False,False
veh1799,-687878722#2->1068144846#0,veh_passenger,1207.00,1468.00,261.00,626.49,0.00,False,False
veh1974,-240666072#1->39838984#1,veh_passenger,1324.00,1483.00,159.00,1355.83,0.00,False,True
veh1773,-224146621->-47267007#2,veh_passenger,1189.00,1486.00,297.00,2084.20,11.00,True,False
veh2202,15419971#0->15419971#1,veh_passenger,1477.00,1487.00,10.00,94.37,0.00,False,False
veh1596,40139504#1->654297630,veh_passenger,1071.00,1489.00,418.00,710.52,0.00,False,False
veh1847,515136603->1337115429,veh_passenger,1239.00,1489.00,250.00,2524.80,0.00,False,False
veh2114,39838657#1->-564273553#3,veh_passenger,1418.00,1496.00,78.00,413.26,0.00,False,False
veh1792,39920505#9->40036062#0,veh_passenger,1202.00,1499.00,297.00,679.39,0.00,False,True
veh1996,515138054->178702239#0,veh_passenger,1339.00,1501.00,162.00,2368.66,32.00,True,False
veh1599,1100626087->39921025#6,veh_passenger,1073.00,1513.00,440.00,1160.04,0.00,False,False
bus184,509524271->-1255099069,bus_bus,1349.00,1518.00,169.00,926.96,0.00,False,False
veh1424,1068144845#4->83563455,veh_passenger,956.00,1524.00,568.00,2781.37,33.00,False,False
veh1927,1068144848#1->1100626097,veh_passenger,1293.00,1538.00,245.00,1320.35,7.00,False,False
bus212,15419906#0->24577455#1,bus_bus,1273.00,1553.00,280.00,1031.92,0.00,False,False
veh2079,-654297633->-1260485930#1,veh_passenger,1394.00,1554.00,160.00,895.16,0.00,False,False
veh1517,-1125986386->511187808#3,veh_passenger,1018.00,1567.00,549.00,695.04,0.00,False,False
veh1870,178583160->-564273553#4,veh_passenger,1254.00,1568.00,314.00,3487.40,37.00,True,False
veh1509,39920684#0->-40035325#2,veh_passenger,1013.00,1572.00,559.00,644.96,192.00,False,False
veh2062,39920505#6->33683346#3,veh_passenger,1383.00,1573.00,190.00,828.94,0.00,False,False
veh1864,40035325#2->-40140017#1,veh_passenger,1487.00,1575.00,88.00,628.88,9.00,False,False
veh2152,1273251152->-654297633,veh_passenger,1443.00,1575.00,132.00,800.11,0.00,False,False
veh1382,12262310#0-AddedOffRampEdge->-40035325#0,veh_passenger,927.00,1579.00,652.00,2142.97,158.00,False,False
veh2093,-238219441#2->1260485931#1,veh_passenger,1404.00,1590.00,186.00,795.79,0.00,False,False
veh1542,-1335304373#2->39920593#5,veh_passenger,1035.00,1592.00,557.00,415.55,0.00,False,True
bus196,515123438->428730793#1,bus_bus,1297.00,1605.00,308.00,1756.48,0.00,False,False
veh2153,1214520078->-1125986378#1,veh_passenger,1444.00,1605.00,161.00,739.82,0.00,False,False
veh1456,1204070281->1067953239#0,veh_passenger,977.00,1626.00,649.00,1548.73,130.00,True,False
veh2374,-488788630#0->428730813#3,veh_passenger,1592.00,1627.00,35.00,344.52,0.00,False,False
veh2090,654530820#0->564273553#2,veh_passenger,1402.00,1634.00,232.00,1839.19,0.00,False,False
veh2107,1196008692#1->900399275,veh_passenger,1413.00,1634.00,221.00,2072.92,65.00,True,False
veh2046,-40036009#1->-1125986375#0,veh_passenger,1372.00,1635.00,263.00,1358.55,0.00,False,False
veh2389,437445542->428730813#3,veh_passenger,1602.00,1639.00,37.00,421.34,0.00,False,False
veh2363,-238219441#2->-40140017#1,veh_passenger,1585.00,1644.00,59.00,325.19,0.00,False,False
bus252,40140141#3->822782498,bus_bus,1513.00,1647.00,134.00,790.34,0.00,False,False
veh2310,515136608->1068144845#2,veh_passenger,1549.00,1655.00,106.00,1396.38,44.00,True,False
veh2023,15420537#2->-437445542,veh_passenger,1357.00,1674.00,317.00,2681.91,64.00,True,False
veh1432,39839521->511404874#0,veh_passenger,961.00,1679.00,718.00,1258.99,0.00,False,False
veh2461,1273251150#1->-40138633#2,veh_passenger,1650.00,1681.00,31.00,211.75,0.00,False,False
veh2159,1214520074#0->1068144845#2,veh_passenger,1451.00,1682.00,231.00,1258.44,7.00,True,False
veh2379,511404877->-1067928305#1,veh_passenger,1595.00,1693.00,98.00,1104.60,0.00,False,False
veh2397,-451728952#1->-1068144848#1,veh_passenger,1607.00,1706.00,99.00,569.92,3.00,True,False
veh2411,-40109290#5->-1273251150#0,veh_passenger,1617.00,1719.00,102.00,533.66,0.00,False,False
bus216,11635146#0->-40036062#1,bus_bus,1297.00,1730.00,433.00,1638.94,204.00,False,False
bus263,1068144846#2->513082638,bus_bus,1579.00,1737.00,158.00,566.20,0.00,False,False
bus272,413789557->1067928307#3,bus_bus,1633.00,1737.00,104.00,596.95,0.00,False,False
veh2401,40138633#3->-33683346#2,veh_passenger,1610.00,1744.00,134.00,814.50,0.00,False,False
veh1609,439836128#0->-40109290#1,veh_passenger,1080.00,1745.00,665.00,2336.92,299.00,False,False
veh2170,515130027->482569917#1,veh_passenger,1455.00,1748.00,293.00,1568.23,0.00,False,False
veh1482,1075505400#0->515130027,veh_passenger,994.00,1751.00,757.00,2058.08,0.00,False,False
veh2491,-50323229#10->47088302#0,veh_passenger,1670.00,1753.00,83.00,553.61,0.00,False,False
veh1933,1297720376#1->-10628444#1,veh_passenger,1297.00,1760.00,463.00,343.25,0.00,False,False
veh2448,50323229#7->1260485931#0,veh_passenger,1642.00,1770.00,128.00,798.61,0.00,False,False
veh1742,14924729#2->509524224,veh_passenger,1169.00,1774.00,605.00,1049.51,0.00,False,False
veh2126,479863106#0->511404874#1,veh_passenger,1426.00,1775.00,349.00,321.78,0.00,False,False
veh2294,1204070283#1->10748045#1,veh_passenger,1538.00,1775.00,237.00,922.83,0.00,False,False
veh2203,-232920701->428730793#1,veh_passenger,1478.00,1791.00,313.00,2975.61,37.00,True,False
veh2529,1298335703->47087993#5,veh_passenger,1696.00,1791.00,95.00,1158.76,1.00,True,False
veh2419,515136608->40140141#9,veh_passenger,1622.00,1794.00,172.00,2151.94,29.00,True,False
veh2063,-1067928305#0->47225638#4,veh_passenger,1384.00,1806.00,422.00,1482.16,10.00,True,False
veh1396,10629709#0->1335304373#0,veh_passenger,937.00,1808.00,871.00,694.16,683.00,True,False
veh1729,488788629->39838520#0,veh_passenger,1160.00,1816.00,656.00,579.98,0.00,False,False
veh1909,-1297720376#0->-40138239#2,veh_passenger,1281.00,1817.00,536.00,1498.41,219.00,False,False
veh1727,1214520073#1->1337646275,veh_passenger,1159.00,1821.00,662.00,2947.45,26.00,True,False
veh1546,9704194#1->-1214520079,veh_passenger,1038.00,1824.00,786.00,899.34,0.00,False,False
veh2266,39366819#1->1074771170,veh_passenger,1520.00,1832.00,312.00,1371.26,0.00,False,False
veh2237,232920701->1211151638,veh_passenger,1500.00,1833.00,333.00,2519.72,36.00,True,False
veh2468,8887999#0->240666069#1,veh_passenger,1655.00,1840.00,185.00,1602.07,0.00,False,False
truck96,-900279886->474143552#0,truck_truck,1153.00,1848.00,695.00,878.05,0.00,False,False
bus299,-50323229#14->40109290#4,bus_bus,1795.00,1848.00,53.00,170.39,0.00,False,False
veh2648,40036062#0->-33683346#2,veh_passenger,1776.00,1854.00,78.00,590.91,0.00,False,False
veh2588,40139504#1->1064476619,veh_passenger,1735.00,1859.00,124.00,870.87,0.00,False,False
veh1842,39921025#0->50323229#0,veh_passenger,1236.00,1872.00,636.00,1290.57,0.00,False,False
veh2234,513272950#1->1118804256#0,veh_passenger,1498.00,1884.00,386.00,1623.90,0.00,False,False
veh2404,178702258#0->83563455,veh_passenger,1612.00,1884.00,272.00,2377.94,0.00,False,False
veh1699,1067852461->-1255099069,veh_passenger,1427.00,1902.00,475.00,590.16,0.00,False,False
veh1682,-39838751#1->1211151640,veh_passenger,1128.00,1940.00,812.00,1262.87,0.00,False,False
veh2284,39920593#1->475044040#0,veh_passenger,1532.00,1974.00,442.00,295.87,4.00,False,False
