vehID,routeKey,class,depart,arrival,travel_time,distance_m,on_express_s,admitted,denied
veh1384,654297629#6->564273553#0,veh_passenger,929.00,943.00,14.00,22.74,0.00,False,False
veh1374,39838691#0->509524230,veh_passenger,922.00,986.00,64.00,628.06,0.00,False,False
veh1383,24577455#0->465144361,veh_passenger,928.00,994.00,66.00,288.87,0.00,False,False
bus160,40140017#1->10629474#1,bus_bus,961.00,997.00,36.00,252.35,0.00,False,False
veh1493,1196008692#1->178583167#0,veh_passenger,1002.00,1020.00,18.00,189.73,0.00,False,False
veh1411,11635067->335802672,veh_passenger,947.00,1038.00,91.00,1704.60,39.00,True,False
veh1500,40140141#2->-257421487#0,veh_passenger,1006.00,1064.00,58.00,609.40,0.00,False,False
veh1563,-50323229#2->1273251150#1,veh_passenger,1049.00,1107.00,58.00,346.03,0.00,False,False
veh1441,40297715#0->-50323229#15,veh_passenger,967.00,1110.00,143.00,963.91,0.00,False,False
veh1587,240666069#0->428730800,veh_passenger,1065.00,1111.00,46.00,565.24,0.00,False,False
veh1525,475044040#4->-238219449,veh_passenger,1023.00,1115.00,92.00,484.27,0.00,False,False
veh1574,381945551->-428730813#3,veh_passenger,1056.00,1117.00,61.00,631.55,0.00,False,False
veh1519,1125986374->1254816452,veh_passenger,1019.00,1118.00,99.00,508.07,0.00,False,False
veh1573,40140141#6->-169562956,veh_passenger,1055.00,1119.00,64.00,687.13,0.00,False,False
veh1367,1337646271#0->515130026#0,veh_passenger,917.00,1129.00,212.00,1295.92,0.00,False,False
bus180,488788630#2->437445539#0,bus_bus,1081.00,1135.00,54.00,514.44,0.00,False,False
truck76,-488788633#2->-39838691#3,truck_truck,913.00,1137.00,224.00,1234.36,0.00,False,False
bus164,142741729#1->40139504#1,bus_bus,985.00,1140.00,155.00,568.58,0.00,False,False
bus187,428730793#0->460316444,bus_bus,1123.00,1144.00,21.00,181.64,0.00,False,False
veh1693,-40109290#3->-50323229#13,veh_passenger,1136.00,1156.00,20.00,53.08,0.00,False,False
veh1649,39763700#0->39838657#2,veh_passenger,1106.00,1171.00,65.00,790.81,0.00,False,False
veh1436,39920550#4->40035606#0,veh_passenger,964.00,1185.00,221.00,691.30,0.00,False,False
veh1756,1323097580#0->1323097580#0,veh_passenger,1179.00,1186.00,7.00,49.61,0.00,False,False
bus152,-1068144848#1->-428730807,bus_bus,913.00,1187.00,274.00,1143.03,37.00,False,False
veh1566,40140141#0->-240666072#1,veh_passenger,1051.00,1187.00,136.00,654.14,0.00,False,False
veh1664,8887999#1->47225638#0,veh_passenger,1116.00,1187.00,71.00,957.11,0.00,False,False
veh1346,39920550#6->33683346#0,veh_passenger,903.00,1203.00,300.00,1043.86,0.00,False,False
veh1582,-39838691#8->1337115429,veh_passenger,1061.00,1215.00,154.00,1016.82,0.00,False,False
veh1471,11635095->-1067928307#2,veh_passenger,987.00,1225.00,238.00,2246.44,0.00,False,False
veh1811,-1254633077#1->-50323229#14,veh_passenger,1215.00,1230.00,15.00,86.80,0.00,False,False
veh1752,-488788630#1->-428730813#3,veh_passenger,1175.00,1231.00,56.00,459.46,0.00,False,False
veh1545,509524228->178702248,veh_passenger,1037.00,1235.00,198.00,1877.49,33.00,True,False
veh1776,-33683346#0->1326193809,veh_passenger,1191.00,1250.00,59.00,470.56,0.00,False,False
