vehID,routeKey,class,depart,arrival,travel_time,distance_m,on_express_s,admitted,denied
veh1384,654297629#6->564273553#0,veh_passenger,929.00,943.00,14.00,22.74,0.00,False,False
veh1374,39838691#0->509524230,veh_passenger,922.00,984.00,62.00,628.06,0.00,False,False
veh1383,24577455#0->465144361,veh_passenger,928.00,994.00,66.00,288.87,0.00,False,False
bus160,40140017#1->10629474#1,bus_bus,961.00,997.00,36.00,252.35,0.00,False,False
veh1502,-47224972#0->-47224972#0,veh_passenger,1008.00,1009.00,1.00,5.85,0.00,False,False
veh1493,1196008692#1->178583167#0,veh_passenger,1002.00,1020.00,18.00,189.73,0.00,False,False
veh1411,11635067->335802672,veh_passenger,947.00,1037.00,90.00,1704.60,38.00,True,False
veh1500,40140141#2->-257421487#0,veh_passenger,1006.00,1074.00,68.00,609.40,0.00,False,False
veh1390,33683458#2->40109290#5,veh_passenger,933.00,1102.00,169.00,466.41,0.00,False,False
veh1563,-50323229#2->1273251150#1,veh_passenger,1049.00,1106.00,57.00,346.03,0.00,False,False
bus165,40297715#3->39920550#4,bus_bus,991.00,1107.00,116.00,290.50,0.00,False,False
veh1587,240666069#0->428730800,veh_passenger,1065.00,1109.00,44.00,565.24,0.00,False,False
veh1441,40297715#0->-50323229#15,veh_passenger,967.00,1111.00,144.00,963.91,0.00,False,False
veh1525,475044040#4->-238219449,veh_passenger,1023.00,1117.00,94.00,484.27,0.00,False,False
veh1519,1125986374->1254816452,veh_passenger,1019.00,1119.00,100.00,508.07,0.00,False,False
veh1573,40140141#6->-169562956,veh_passenger,1055.00,1121.00,66.00,687.13,0.00,False,False
veh1574,381945551->-428730813#3,veh_passenger,1056.00,1121.00,65.00,631.55,0.00,False,False
veh1367,1337646271#0->515130026#0,veh_passenger,917.00,1125.00,208.00,1295.92,0.00,False,False
bus180,488788630#2->437445539#0,bus_bus,1081.00,1138.00,57.00,514.44,0.00,False,False
bus164,142741729#1->40139504#1,bus_bus,985.00,1139.00,154.00,568.58,0.00,False,False
bus187,428730793#0->460316444,bus_bus,1123.00,1143.00,20.00,181.64,0.00,False,False
veh1693,-40109290#3->-50323229#13,veh_passenger,1136.00,1148.00,12.00,53.08,0.00,False,False
veh1510,-1332638368#2->1421367508,veh_passenger,1013.00,1155.00,142.00,862.54,0.00,False,False
veh1649,39763700#0->39838657#2,veh_passenger,1106.00,1171.00,65.00,790.81,0.00,False,False
veh1552,-50323229#2->39920505#13,veh_passenger,1041.00,1181.00,140.00,949.36,0.00,False,False
veh1344,-40036009#0->1125986375#1,veh_passenger,902.00,1184.00,282.00,1306.31,0.00,False,False
veh1756,1323097580#0->1323097580#0,veh_passenger,1179.00,1185.00,6.00,49.61,0.00,False,False
veh1566,40140141#0->-240666072#1,veh_passenger,1051.00,1186.00,135.00,654.14,0.00,False,False
veh1664,8887999#1->47225638#0,veh_passenger,1116.00,1187.00,71.00,957.11,0.00,False,False
veh1358,39920593#5->-1323097580#1,veh_passenger,911.00,1202.00,291.00,579.34,0.00,False,False
truck84,1214520075->1074771170,truck_truck,1032.00,1204.00,172.00,983.71,0.00,False,False
veh1582,-39838691#8->1337115429,veh_passenger,1061.00,1209.00,148.00,1016.82,0.00,False,False
veh1482,1075505400#0->515130027,veh_passenger,994.00,1218.00,224.00,2058.08,0.00,False,False
veh1420,-1068144845#4->47267010,veh_passenger,953.00,1220.00,267.00,2190.69,36.00,False,False
